# S231 phase-three census: BOTH continuation tables' use on the FITTED build,
# taken so the one-ply shares stand beside S222's 96.62 / 95.15 / 19.15 % and
# S024's 97.56 / 96.19 / 27.14 %, and so the two-ply table's own three shares
# exist at all. A same-tree control at phase one's incumbent vector is beside
# it, so a moved share is attributed to the fit or to the tree rather than
# explained.
#
# WHAT THIS IS. `adocs/data/S024_census_run.py run <engine>` over the same 400
# positions of `adocs/data/S024_census_positions.txt` -- one per game from
# `adocs/data/S219_aa_calibration.pgn`, `random.Random(24)` shuffle, each
# game's own midpoint ply -- at depth 10, Hash 16, `ucinewgame` between
# positions, driven through one persistent UCI process. The script is the one
# S231 phase one extended to eight counters; only the binary under it is new.
#
# THE BINARY. S231's fitted `src/search_params.hpp` -- this project's own SPSA
# lane of 2026-09-19/20, `adocs/data/S231_spsa_trajectory.tsv` -- with the
# eight throwaway counters patched in. Built in a detached worktree at
# `abe251b` with the fitted header copied in; `cmake
# -DCMAKE_BUILD_TYPE=Release`, its own `build/`, the real tree's never
# touched, the worktree removed after the run. The instrumentation is not in
# the shipping engine and never was: an `info string cont_hist_census` line is
# not on the UCI surface `tests/test_uci_surface.cpp` guards. The exact diff is
# at the bottom of this file, so the run reproduces without it ever having been
# in the tree. The script writes `adocs/data/S024_census.tsv`, so it was run
# from the worktree's copy and S024's own artefact in this tree was never
# touched -- what S222 did.
#
# THE CONTROL. The same instrumented binary rebuilt with `abe251b`'s own
# `src/search_params.hpp` -- phase one's incumbent 17/18/26 twice -- and the
# same 400 positions re-run. It separates the vector from the tree, and here
# it says the fit moved almost nothing: the tree is 2.2 % smaller (29450590
# nodes against 30121175) and every share is within four tenths of a point of
# the control's. The one-ply non-zero share is 19.89 % fitted against 20.22 %
# at the incumbent vector, so the fitted vector reads a non-zero one-ply entry
# slightly **less** often, by 0.34 points; the two-ply non-zero share is
# 27.51 % against 27.31 %, 0.20 points the other way. Both runs were repeated
# once and reproduced to the counter.
#
# THE READING. The two-ply table is **not** inert wiring: the move two plies
# back exists at 94.24 % of quiet cutoffs and the term is consulted on 95.72 %
# of quiet `score_move()` evaluations -- within a point and a half of the
# one-ply table's 96.53 % and 95.30 % -- and **27.51 % of those consultations
# read a non-zero entry, against the one-ply table's 19.89 % on the same
# run**. The two-ply table is the one that more often has something to say,
# which is a fact about this tree's shape and not a claim about strength: what
# a table returns is not what it is worth (DEC-019), and
# `adocs/data/S231_sprt.sh` decides the step. The one-ply figures are S222's
# own profile again, a third of a point apart on all three, on a tree 3.4 %
# smaller than S222's 30474552.
#
# WHAT THE THREE NEW DENOMINATORS ARE, since they differ from the one-ply
# three's by more than the guard: `writes_with_prev2` is over
# `writes_total` and `reads_with_prev2` over `reads_total`, so the two-ply
# write share is 2.3 points under the one-ply one -- ply 0, ply 1 and the node
# two plies after a null move pass no two-ply key, where only ply 0 and the
# node after a pass are missing a one-ply one.
#
# SUMMARY, FITTED VECTOR (18/17/24 one-ply, 18/20/24 two-ply), as the script
# printed it:
#
#   positions: 400
#   total nodes: 29450590
#   wall time: 9.7 s
#   writes_total: 1063568  writes_with_prev: 1026634  share: 96.5273%
#   reads_total: 65137855  reads_with_prev: 62074113  share: 95.2965%
#   reads_nonzero: 12343949  of reads_with_prev: 62074113  share: 19.8858%
#   per-position reads_nonzero/reads_with_prev share: min 3.0243%  median 18.1389%  max 40.9168%
#   writes_with_prev2: 1002253  of writes_total: 1063568  share: 94.2350%
#   reads_with_prev2: 62348385  of reads_total: 65137855  share: 95.7176%
#   reads_nonzero2: 17150616  of reads_with_prev2: 62348385  share: 27.5077%
#   per-position reads_nonzero2/reads_with_prev2 share: min 4.9102%  median 25.8215%  max 54.2883%
#   S024-CENSUS-DONE
#
# SUMMARY, INCUMBENT VECTOR, same binary rebuilt with `abe251b`'s own
# `src/search_params.hpp` (17/18/26 twice), same 400 positions, same depth
# and hash:
#
#   positions: 400
#   total nodes: 30121175
#   wall time: 10.0 s
#   writes_total: 1079281  writes_with_prev: 1041783  share: 96.5256%
#   reads_total: 66608262  reads_with_prev: 63516538  share: 95.3583%
#   reads_nonzero: 12845338  of reads_with_prev: 63516538  share: 20.2236%
#   per-position reads_nonzero/reads_with_prev share: min 2.6345%  median 18.2409%  max 41.8208%
#   writes_with_prev2: 1017968  of writes_total: 1079281  share: 94.3191%
#   reads_with_prev2: 63802599  of reads_total: 66608262  share: 95.7878%
#   reads_nonzero2: 17424875  of reads_with_prev2: 63802599  share: 27.3106%
#   per-position reads_nonzero2/reads_with_prev2 share: min 4.7291%  median 25.5310%  max 50.9634%
#   S024-CENSUS-DONE
#
# Rows of the FITTED run, one per position, from the script above.
# S024 verdict-1 H0 census. Regenerate with:
#   ~/.venv/chess/bin/python adocs/data/S024_census_run.py run <engine>
# One row per adocs/data/S024_census_positions.txt entry, depth 10, Hash 16 MB, ucinewgame between positions.
# writes = calls of history_on_quiet_cutoff(); writes_with_prev = those with prev_move != 0; writes_with_prev2 = those with prev_move2 != 0 (S231).
# reads = quiet-move score_move() evaluations; reads_with_prev = those where the one-ply continuation term is consulted; reads_nonzero = those where it is non-zero; reads_with_prev2 and reads_nonzero2 are the same two for the two-ply table (S231), and are 0 when the binary carries S024's five-counter instrumentation.
idx	game_index	ply	fen	nodes	elapsed_s	writes_total	writes_with_prev	reads_total	reads_with_prev	reads_nonzero	writes_with_prev2	reads_with_prev2	reads_nonzero2
327	674	35	r3r1k1/pp1bbp2/5npB/6N1/3RP2P/5Q1P/q4PB1/5RK1 b - - 0 21	107086	0.03648948669433594	2647	2512	257794	246069	46897	2369	244509	59779
328	518	29	r1b1k2r/2pqn1p1/p7/np2N1Pp/3pN3/P2P2P1/1PQ1P3/2R1KB1R b Kkq - 2 18	26310	0.008361577987670898	465	405	60766	56280	6282	459	57285	6955
329	325	86	R7/5ppk/pr5p/1p6/1P1N1bP1/P2b1P1P/1B3K2/8 w - - 11 47	66064	0.017771005630493164	3027	2951	146517	141329	36156	2890	140380	45022
330	612	54	3r4/2p3pk/R1n2r1p/1p1ppb2/1P2p3/2B1P1PP/2P2PB1/3R2K1 w - - 2 31	33055	0.01003575325012207	720	706	62799	57261	2008	495	54290	3776
331	538	31	r1b2r1k/4q1p1/p1n1pn1p/3pp3/R7/1NP1P2N/1P2B1PP/3Q1RK1 b - - 0 19	62668	0.02311396598815918	2691	2635	206330	195938	34102	2383	191534	44944
332	238	49	r1r5/3R2pk/4pp1p/p1Bp4/3Pn3/3NPKP1/PP3P1b/R7 b - - 7 28	88978	0.028853893280029297	2989	2863	187285	180515	31718	2758	176897	43268
333	446	37	3r3k/1pq3pp/p1n1p1b1/3p4/1PPPpr2/P3N2P/1B2B1K1/R2Q1R2 b - - 1 22	169186	0.06409406661987305	3147	3020	402151	386550	46897	2995	390989	87450
334	396	56	r4rk1/1p4p1/pPp1pbqp/2Pp1p1b/P2P1P2/4P1P1/1BQ3BP/R3R1K1 w - - 3 32	72417	0.024363279342651367	5870	5750	277093	267520	66344	5549	266016	93907
335	968	93	8/R4p2/4p2k/4P1Pp/8/6PK/4r3/8 b - - 0 50	21231	0.005166053771972656	1094	1071	29581	28719	4727	1047	28613	7842
336	436	74	8/5kp1/1p3p2/3pn2p/1P1N3P/3nPP2/4K1P1/4B3 w - - 1 41	40419	0.009996414184570312	1642	1596	56801	54224	11198	1585	55162	16493
337	692	87	8/5pk1/6pp/3r4/1R5P/5PK1/5P2/8 b - - 0 47	36392	0.008357524871826172	3158	3092	79188	76101	14120	2929	74489	21738
338	27	70	3Q1bk1/5p1p/p5p1/1b6/3pB3/2qP3P/5PP1/1R4K1 w - - 4 39	31328	0.010395288467407227	802	765	69434	63314	4117	771	66767	6968
339	455	46	r1r1b1k1/2p1q1bp/1p3np1/5p2/p2PP3/P2Q1NN1/1P1B3P/2R2RK1 w - - 0 27	103847	0.032801151275634766	1093	1060	144636	132058	12136	883	137872	11944
340	929	43	r2r3k/1p4p1/p7/B2nbB2/8/P2p2N1/1P3PPP/3R2K1 b - - 7 25	21464	0.0064830780029296875	409	381	48721	42970	2623	389	46451	7423
341	188	48	5rk1/5pp1/1p1p3p/p2P4/R3Q3/b1P2BP1/5PKP/q7 w - - 0 28	38430	0.013159751892089844	1848	1721	107570	100359	10363	1697	100822	18939
342	362	20	r3k2r/pp1qbp2/2n2np1/2p5/P4N1p/4N1P1/1PPP1P1P/R1BQK2R w KQkq - 2 14	125682	0.04707813262939453	4920	4666	381603	364096	79425	4742	366288	102506
343	683	52	2k2b1r/5ppp/p1p3n1/1p3N2/8/1n4BP/3R1PP1/R5K1 w - - 1 30	31149	0.00931692123413086	974	932	62138	54473	6673	955	60261	9662
344	137	58	8/2p2rk1/ppQ1pq1p/P3R3/3P1p2/2P3P1/7P/6K1 w - - 0 33	186710	0.05353498458862305	5545	5468	288781	274417	64888	5484	283342	77180
345	321	41	r2r2k1/2q2ppp/p1p4n/4pPN1/1b2P3/P2bBQ1P/1P1N2P1/R3R1K1 b - - 0 24	73105	0.03045964241027832	2013	1928	165051	154667	30275	1927	156874	34109
346	560	119	8/8/4R3/r5p1/3k1p1p/5P1P/6K1/8 b - - 13 63	47696	0.010536432266235352	4813	4706	105693	102302	32038	4617	102077	46073
347	468	50	5r2/2pQ1p1p/6pk/qp2P3/1b1P4/4N3/5PPP/1R4K1 w - - 0 29	108313	0.03581953048706055	3915	3782	248249	237634	40732	3616	237977	63121
348	654	44	1r3rk1/5ppp/3p1b2/p1pP4/2B2P2/1P3P1P/P7/3RR1K1 w - - 0 26	122500	0.03489875793457031	8596	8363	382320	370043	150194	8248	371476	186127
349	417	27	r1b2rk1/1p2n1pp/1q2p3/p2pNn2/P2p1B1b/N1PB3P/1PQ2PP1/R3R1K1 b - - 1 17	129539	0.04265761375427246	1815	1767	248578	242491	40305	1672	235688	66253
350	43	62	5k2/5ppp/p3p3/1p1b2P1/1P1P4/P3R3/2r1BPPK/8 w - - 5 35	63055	0.01708054542541504	2816	2701	127677	121592	33380	2699	122377	44927
351	963	39	3rrk2/pp3pp1/1n1p3b/3Ppq2/4N3/PP1QP1R1/1B3P2/1K5R b - - 0 23	85479	0.02692580223083496	2159	2063	205174	194041	33195	1840	188365	37281
352	899	84	4r3/1b1q1p1k/p2P1np1/1p5p/1P3bPN/P1NQ1P1P/3R1B2/6K1 w - - 2 46	112377	0.034665822982788086	1327	1239	198160	183345	18117	1283	192076	33064
353	40	53	2Q2r1k/p2Pq1p1/4Bb1p/8/8/r4N2/5PPP/2R3K1 b - - 6 30	182924	0.04560995101928711	4075	3973	299743	289582	66048	3865	289334	99218
354	826	31	3r2kr/pp2qppp/2p3b1/3p4/1P1NnQ2/P2BPP2/2P3PP/R3R1K1 b - - 0 19	91024	0.025691509246826172	2017	1928	181090	171000	19566	1931	175171	29106
355	11	46	2r3kr/1b1p2pp/p3p3/RpPn1p2/3Pn2q/3NP2P/1Q1NBPP1/R5K1 w - - 15 27	105961	0.04178667068481445	2577	2421	282040	264360	28435	2454	269576	43566
356	948	112	8/5p2/2R5/7k/p6P/7K/8/r7 w - - 2 60	34458	0.009239912033081055	3521	3453	70172	67465	16357	3354	68143	25406
357	900	54	6k1/p4p2/4p2p/6pB/r3P3/P5P1/2N4P/5K2 w - - 5 31	46471	0.011825323104858398	2929	2824	98711	94860	22967	2885	96497	39300
358	986	49	2r3k1/1p3pp1/p2nq2p/3p4/1PrB1R2/P2QP3/2P3PP/2R4K b - - 3 28	85300	0.031087636947631836	3020	2967	215261	207309	56245	2743	202006	71836
359	79	60	4r3/pp4pk/1q6/2p1bp1P/3r4/P2P3R/1PPN4/1KQ1R3 w - - 2 34	60058	0.020567655563354492	1126	1102	135873	130411	12827	982	126528	19568
360	574	67	1r2q3/7k/p1pN1b2/6p1/2pPQ3/6P1/PP1R3P/6K1 b - - 4 37	20679	0.005990028381347656	920	910	34581	33431	6697	920	34169	9697
361	55	57	8/kpp1b3/p7/3P1R2/Pn1P2r1/2N5/1P6/2K2B2 b - - 10 32	59747	0.017237424850463867	2433	2364	110601	104678	19637	2234	105891	29624
362	860	40	2k1r3/1pbq1ppp/8/2Q5/1P2pB2/2P3P1/P4P1P/5RK1 w - - 0 24	83425	0.02497720718383789	2286	2230	160183	154215	24060	2077	150471	33173
363	911	72	4q1k1/6p1/p1p4p/2P2Q2/1P4P1/P6K/7P/8 w - - 3 40	38586	0.009418249130249023	2069	2003	62125	58529	12917	1838	56580	20025
364	133	29	r4rk1/5pp1/1qnb1n2/3p4/Rp1Pp2P/2P1P1N1/1P2NPP1/2BQK2R b K - 0 18	131023	0.04624509811401367	3223	3098	253771	244021	29489	3095	244803	45701
365	919	44	2r3k1/1p4pp/p3b3/4p3/6PN/P7/1PPK1rB1/R3R3 w - - 1 26	51440	0.014662981033325195	1322	1306	85141	83861	11303	1322	84219	12224
366	307	63	8/4p2p/p3pkpB/3n4/PR6/3P1P2/5K1P/8 b - - 0 35	18478	0.003858327865600586	1333	1307	25864	24498	5128	1277	24125	8387
367	476	58	2r5/5k2/p3pb2/2pr4/2N3p1/1PK1B3/P4PP1/7R w - - 6 33	45276	0.013485908508300781	1891	1848	113174	110962	20246	1883	112358	30934
368	81	30	r2q4/3bbkp1/2n1p3/p1ppP3/1p5n/P1PP2B1/1PQN1PP1/1K1R3R w - - 0 19	104154	0.031108856201171875	1497	1434	157318	147860	16739	1437	151329	26878
369	465	46	r2r4/pp3Npk/5b2/nNp5/P1P1R3/8/1P3PPP/R5K1 w - - 4 27	80135	0.027415752410888672	3101	3083	201380	188880	33342	3014	196662	45392
370	217	52	3r1rk1/5pp1/p1p4p/8/1P2N3/3Pn1P1/3R3P/5R1K w - - 2 30	46477	0.014581441879272461	1324	1264	106531	100368	20989	1230	102207	28539
371	469	21	r2qkb1r/ppp2p2/2n1pn2/3p1b2/3P2N1/4P1B1/PPPNBPP1/R2Q1RK1 b kq - 0 14	166521	0.06066560745239258	5006	4878	423355	407358	59360	4846	412591	76242
372	201	26	r1br2k1/1pq1bp2/p1n2p2/2p1p1N1/P2pP3/2PP3P/1P3PB1/R1BQ1RK1 w - - 0 17	74660	0.022852182388305664	1802	1738	128491	121110	18629	1773	125636	31551
373	36	81	8/6R1/p4p2/7k/1B2Pb2/r4P2/4KP2/8 b - - 3 44	44906	0.012483835220336914	2901	2840	100279	96762	23949	2813	97905	32379
374	992	38	r2r2k1/q2bb1p1/p1n1p2p/1p1p1pP1/3P3P/P2QPN2/3B1PB1/1R2R1K1 w - f6 0 23	174491	0.05852365493774414	7221	6977	499895	484335	116281	6976	484471	162783
375	23	91	8/5pB1/2k1p1p1/1pPbP3/1P1Pp3/4K1P1/6P1/8 b - - 14 49	12142	0.002688884735107422	1077	1025	20455	19286	4204	1021	19636	5973
376	151	34	3r1rk1/2p4p/b3N1pb/2p2n2/pPq5/P4N2/1BP2PPP/RQ2R1K1 w - - 0 21	64409	0.023316621780395508	1259	1213	172005	162849	13334	1220	166148	20268
377	810	62	1r1r2k1/p4p1p/P5p1/2p2pb1/B1p5/2N2K1P/RP6/3R4 w - - 0 35	86811	0.023032426834106445	4004	3888	200151	189692	46514	3723	189393	57976
378	630	74	2r5/4Bp2/ppk1p1p1/3bP2p/PPp2P1P/2P5/5KP1/4R3 w - - 15 41	52420	0.012674570083618164	3233	3151	118160	113704	25510	2990	112899	32771
379	673	108	8/8/8/3k4/RK6/N7/8/2r5 w - - 3 58	34526	0.007050275802612305	3215	3183	77140	75660	15922	3097	75218	27150
380	750	65	k7/pb2q1rp/2R2Q2/3p1pp1/P3p3/8/1P3PPP/4R1K1 b - - 0 36	31168	0.007885456085205078	1321	1300	67172	62973	7868	1283	63783	12930
381	360	114	8/8/6k1/1R5p/4K3/6P1/8/2b5 w - - 13 61	68288	0.015172958374023438	6593	6436	145199	141042	56062	6367	141676	73450
382	232	61	3r2k1/5pb1/1pq2p2/p1p3pP/2Q5/P3B3/1P3PP1/4R1K1 b - - 3 34	36599	0.01078486442565918	1451	1407	94958	89750	14578	1304	87436	22560
383	220	36	r5k1/1p3rp1/pnn4p/3q4/1P1pN1b1/3PQNP1/5PBP/R4RK1 w - - 2 22	53155	0.016507863998413086	676	550	113387	106755	7804	661	107208	12489
384	811	21	r4rk1/p1qnbppp/1p2pn2/1P6/3p4/4PNP1/PB2QPBP/R4RK1 b - - 0 14	136817	0.0436704158782959	3862	3750	331371	315954	73796	3751	321227	102900
385	573	63	r3r3/1p1q2pk/2p4p/2Pp1N2/1b3P2/3QP3/6PP/3R1RK1 b - - 0 35	62252	0.01883101463317871	1466	1430	142692	134447	12600	982	124290	21267
386	210	62	2r5/3kp3/b3p3/3pP3/PR3B1P/5r2/1K5P/7R w - - 5 35	83556	0.023896217346191406	5077	4870	215214	206133	64607	4711	200481	81207
387	856	104	8/5pk1/2q2npp/pp1p4/3RrN2/P1P1P2P/1P3PP1/3Q2K1 w - - 20 56	94996	0.029396772384643555	2929	2791	200897	189922	26077	2723	190329	44216
388	605	47	2r1r1k1/2pbnpb1/ppn3p1/6Np/N2pPP2/PB1P3P/1P1B2P1/1R2R1K1 b - - 3 27	55368	0.017342329025268555	864	827	87809	83221	11054	833	85526	16200
389	475	40	5rk1/5pp1/p1b4p/1p2P3/2P1N3/2RK1N2/Pb3PPP/8 w - - 3 24	37398	0.010684967041015625	604	559	52451	47389	2623	580	49632	3628
390	41	93	8/4R3/8/3k4/5Pp1/1r4P1/5K2/8 b - - 3 50	40947	0.009900808334350586	3410	3335	75443	72739	17937	3223	72040	27614
391	163	34	r5kr/1pp1qp1b/p1nb1p1p/4p3/4P1PB/P4N1P/KPB1QP2/3R3R w - - 2 21	143572	0.05257916450500488	5821	5570	376746	359397	82235	5309	358071	127971
392	637	30	r4rk1/p1qb1pp1/3p3p/1p2p3/2pPPn2/PBP2N1P/1P1Q1PP1/R4RK1 w - - 0 19	83805	0.026099205017089844	1940	1887	162056	154935	19270	1873	157222	30140
393	241	51	3R2k1/pp3p1p/2p3p1/8/4bPP1/4r2P/PP6/5BK1 b - - 1 29	36230	0.00979757308959961	1033	1007	59344	57588	6087	1030	58796	9536
394	559	37	r5kr/1p1bb1p1/4p3/p1qpP2p/7P/P1P1PN1R/1PQN2P1/2K1R3 b - - 1 22	88251	0.03289675712585449	3689	3472	253462	240979	51329	3289	236242	65639
395	569	50	1r6/4kp2/p3p3/P5pp/1nB5/1PK5/6PP/R7 w - - 0 29	102065	0.02837204933166504	5270	5119	204755	196260	48362	4903	193658	61027
396	56	49	2r3k1/1b4p1/pq1bp2p/1p3p2/1P2n3/P2BP2P/QB2NPP1/3R2K1 b - - 1 28	133340	0.05145263671875	3295	2987	327437	299148	47355	3164	316285	71804
397	558	41	2R2rk1/1p1n2pp/pq2p3/3p1p2/1P1NnP2/P3P3/1B4PP/4QRK1 b - - 0 24	40227	0.013167619705200195	1531	1508	97811	92971	21882	1491	95404	29030
398	107	86	8/1p6/p3kp2/6pp/3P3P/1b3PK1/1P4P1/4B3 w - - 0 47	26057	0.005791902542114258	1122	1098	35956	34668	5738	1077	34672	9591
399	795	19	r2q1rk1/1Bp2ppp/pn2pn2/p2pb3/3P1B2/2N1P3/1PP2PPP/R2Q1RK1 b - - 0 13	21309	0.007651567459106445	436	431	45673	41071	4294	433	43876	7570
400	505	76	5rk1/4Rp2/6pQ/2p5/2P5/5qPP/5P1K/8 w - - 1 42	21866	0.005454301834106445	1550	1514	47513	44880	9043	1516	45479	15720
# totals				29450590	9.704	1063568	1026634	65137855	62074113	12343949	1002253	62348385	17150616

# THE INSTRUMENTATION, verbatim, so the run reproduces. Eight throwaway
# counters on `search_state_t`, zeroed the way the tables themselves are by
# the value initialisation of the one instance per `go`; incremented in
# `history_on_quiet_cutoff()` and in `score_move()`'s final quiet path;
# printed once per search by `iterative_deepening_search()`. The fitted run
# additionally carried this phase's `src/search_params.hpp`; the control run
# carried `abe251b`'s.
#
#   diff --git a/src/chesso.cpp b/src/chesso.cpp
#   index 09d5097..a68cd47 100644
#   --- a/src/chesso.cpp
#   +++ b/src/chesso.cpp
#   @@ -1229,6 +1229,16 @@ uci_search_result_t iterative_deepening_search(const uci_search_options_t& conf)
#        }
#      }
#    
#   +  uci_reply("info string cont_hist_census " +
#   +            std::to_string(state.census_writes_total) + " " +
#   +            std::to_string(state.census_writes_with_prev) + " " +
#   +            std::to_string(state.census_reads_total) + " " +
#   +            std::to_string(state.census_reads_with_prev) + " " +
#   +            std::to_string(state.census_reads_nonzero) + " " +
#   +            std::to_string(state.census_writes_with_prev2) + " " +
#   +            std::to_string(state.census_reads_with_prev2) + " " +
#   +            std::to_string(state.census_reads_nonzero2));
#   +
#      return result;
#    }
#    
#   diff --git a/src/data_structures.hpp b/src/data_structures.hpp
#   index 92cfa69..5de3e76 100644
#   --- a/src/data_structures.hpp
#   +++ b/src/data_structures.hpp
#   @@ -845,6 +845,18 @@ struct search_state_t
#      // key is a real move. It writes this table and skips cont_hist.
#      int16_t cont_hist2[12][64][12][64];
#    
#   +  // THROWAWAY S231 phase-three census counters: S024's five verbatim
#   +  // and S231's three appended, in CENSUS_FIELDS' own order.
#   +  // mutable because score_move() takes a const search_state_t*.
#   +  mutable uint64_t census_writes_total = 0;
#   +  mutable uint64_t census_writes_with_prev = 0;
#   +  mutable uint64_t census_reads_total = 0;
#   +  mutable uint64_t census_reads_with_prev = 0;
#   +  mutable uint64_t census_reads_nonzero = 0;
#   +  mutable uint64_t census_writes_with_prev2 = 0;
#   +  mutable uint64_t census_reads_with_prev2 = 0;
#   +  mutable uint64_t census_reads_nonzero2 = 0;
#   +
#      // Where a proved mate line is left for the searches that come after this
#      // one. Null unless a caller supplies one, which keeps every direct caller of
#      // search() -- every test that builds a search_state_t of its own -- on
#   diff --git a/src/evaluation.cpp b/src/evaluation.cpp
#   index e75c6b5..d19ff5d 100644
#   --- a/src/evaluation.cpp
#   +++ b/src/evaluation.cpp
#   @@ -1182,5 +1182,19 @@ int score_move(const game_t* game,
#      // (DEC-213); the factoring stayed, because it is behaviour-neutral and
#      // because the next consumer of a move's history should read the number this
#      // function returns rather than write its own copy.
#   +  state->census_reads_total++;
#   +  if (prev_move != 0) {
#   +    state->census_reads_with_prev++;
#   +    if (continuation_entry(state, prev_move, move) != 0) {
#   +      state->census_reads_nonzero++;
#   +    }
#   +  }
#   +  if (prev_move2 != 0) {
#   +    state->census_reads_with_prev2++;
#   +    if (continuation2_entry(state, prev_move2, move) != 0) {
#   +      state->census_reads_nonzero2++;
#   +    }
#   +  }
#   +
#      return quiet_history_sum(game, state, move, prev_move, prev_move2);
#    }
#   diff --git a/src/search.cpp b/src/search.cpp
#   index fea2afb..71a4340 100644
#   --- a/src/search.cpp
#   +++ b/src/search.cpp
#   @@ -107,6 +107,9 @@ void history_on_quiet_cutoff(search_state_t* state,
#      // arithmetic, it is the real (W_PAWN, a8) cell, so the branch has to be
#      // explicit rather than left to an index that would happily write it.
#      const bool has_prev = prev_move != 0;
#   +  state->census_writes_total++;
#   +  if (has_prev) { state->census_writes_with_prev++; }
#   +  if (prev_move2 != 0) { state->census_writes_with_prev2++; }
#      const int cont_bonus = continuation_grade(CONT_HIST_BONUS, depth);
#      const int cont_malus = continuation_grade(CONT_HIST_MALUS, depth);
#    
